time,v,w,noise
2.060500000000000000e+03,-7.513973861932754517e-02,4.768666345626115799e-03,-5.795098841190338135e-03
2.060600097656250000e+03,-8.326900005340576172e-02,4.726327955722808838e-03,-8.663342334330081940e-03
2.060699951171875000e+03,-8.739008009433746338e-02,4.679967183619737625e-03,-4.850571509450674057e-03
2.060800048828125000e+03,-7.825072854757308960e-02,4.631591960787773132e-03,8.301771245896816254e-03
2.060899902343750000e+03,-9.195372462272644043e-02,4.587835166603326797e-03,-1.432193815708160400e-02
2.061000000000000000e+03,-8.501944690942764282e-02,4.537270404398441315e-03,5.967715755105018616e-03
2.061100097656250000e+03,-9.094640612602233887e-02,4.490223247557878494e-03,-6.718752905726432800e-03
2.061199951171875000e+03,-9.199207276105880737e-02,4.440259654074907303e-03,-1.995084807276725769e-03
2.061300048828125000e+03,-9.239713102579116821e-02,4.389823414385318756e-03,-1.387407421134412289e-03
2.061399902343750000e+03,-9.349300712347030640e-02,4.339234903454780579e-03,-2.094169612973928452e-03
2.061500000000000000e+03,-9.518387913703918457e-02,4.288149066269397736e-03,-2.723931800574064255e-03
2.061600097656250000e+03,-9.831476956605911255e-02,4.236268810927867889e-03,-4.215530585497617722e-03
2.061699951171875000e+03,-1.025578975677490234e-01,4.182875156402587891e-03,-5.421014968305826187e-03
2.061800048828125000e+03,-8.873064815998077393e-02,4.127413500100374222e-03,1.252047158777713776e-02
2.061899902343750000e+03,-8.756556361913681030e-02,4.078920930624008179e-03,2.376386837568134069e-04
2.062000000000000000e+03,-8.785822242498397827e-02,4.031059332191944122e-03,-1.194850425235927105e-03
2.062100097656250000e+03,-9.305942803621292114e-02,3.983099013566970825e-03,-6.115712691098451614e-03
2.062199951171875000e+03,-9.587264060974121094e-02,3.932586405426263809e-03,-3.870094893500208855e-03
2.062300048828125000e+03,-1.008159816265106201e-01,3.880717558786273003e-03,-6.082684267312288284e-03
2.062399902343750000e+03,-9.226960688829421997e-02,3.826428903266787529e-03,7.260692305862903595e-03
2.062500000000000000e+03,-9.836767613887786865e-02,3.776467638090252876e-03,-7.149268873035907745e-03
2.062600097656250000e+03,-1.184520572423934937e-01,3.723507281392812729e-03,-2.130975946784019470e-02
2.062699951171875000e+03,-1.160395443439483643e-01,3.660557791590690613e-03,5.531586357392370701e-04
2.062800048828125000e+03,-1.169058457016944885e-01,3.598877461627125740e-03,-2.650534035637974739e-03
2.062899902343750000e+03,-1.206436753273010254e-01,3.536825766786932945e-03,-5.557274911552667618e-03
2.063000000000000000e+03,-1.100424975156784058e-01,3.472967073321342468e-03,8.647780865430831909e-03
2.063100097656250000e+03,-1.343672871589660645e-01,3.414472797885537148e-03,-2.593244425952434540e-02
2.063199951171875000e+03,-1.169450134038925171e-01,3.343874588608741760e-03,1.495356392115354538e-02
2.063300048828125000e+03,-1.050931960344314575e-01,3.282058285549283028e-03,1.000555139034986496e-02
2.063399902343750000e+03,-1.095784232020378113e-01,3.226229688152670860e-03,-5.958236288279294968e-03
2.063500000000000000e+03,-1.122373118996620178e-01,3.168214345350861549e-03,-4.276514984667301178e-03
2.063600097656250000e+03,-1.057438179850578308e-01,3.108927514404058456e-03,4.785034805536270142e-03
2.063699951171875000e+03,-9.919410943984985352e-02,3.052946645766496658e-03,5.039557348936796188e-03
2.063800048828125000e+03,-1.038862168788909912e-01,3.000296652317047119e-03,-6.013531237840652466e-03
2.063899902343750000e+03,-1.177595928311347961e-01,2.945353277027606964e-03,-1.533809117972850800e-02
2.064000000000000000e+03,-9.579370915889739990e-02,2.883528126403689384e-03,2.005225047469139099e-02
2.064100097656250000e+03,-8.548107743263244629e-02,2.832747763022780418e-03,9.070589207112789154e-03
2.064199951171875000e+03,-8.301921188831329346e-02,2.787174424156546593e-03,1.488038455136120319e-03
2.064300048828125000e+03,-8.043438196182250977e-02,2.742877695709466934e-03,1.667550415731966496e-03
2.064399902343750000e+03,-7.368081063032150269e-02,2.699917647987604141e-03,5.894330795854330063e-03
2.064500000000000000e+03,-6.594202667474746704e-02,2.660377416759729385e-03,7.030343636870384216e-03
2.064600097656250000e+03,-8.518611639738082886e-02,2.624745946377515793e-03,-1.979301311075687408e-02
2.064699951171875000e+03,-8.752755820751190186e-02,2.579528139904141426e-03,-3.328663762658834457e-03
2.064800048828125000e+03,-9.079129993915557861e-02,2.533184830099344254e-03,-4.314895719289779663e-03
2.064899902343750000e+03,-9.118180721998214722e-02,2.485255943611264229e-03,-1.531503628939390182e-03
2.065000000000000000e+03,-8.271323889493942261e-02,2.437179675325751305e-03,7.312393281608819962e-03
2.065100097656250000e+03,-9.875063598155975342e-02,2.393385861068964005e-03,-1.698219217360019684e-02
2.065199951171875000e+03,-1.101750805974006653e-01,2.341617131605744362e-03,-1.279908884316682816e-02
2.065300048828125000e+03,-1.149176806211471558e-01,2.284188056364655495e-03,-6.467601284384727478e-03
2.065399902343750000e+03,-1.115688681602478027e-01,2.224445110186934471e-03,1.464246422983705997e-03
2.065500000000000000e+03,-1.018933579325675964e-01,2.166436286643147469e-03,7.894236594438552856e-03
2.065600097656250000e+03,-8.492852002382278442e-02,2.113323193043470383e-03,1.547609269618988037e-02
2.065699951171875000e+03,-8.661320060491561890e-02,2.068745670840144157e-03,-2.716594375669956207e-03
2.065800048828125000e+03,-7.765570282936096191e-02,2.023370238021016121e-03,7.878634147346019745e-03
2.065899902343750000e+03,-7.005254924297332764e-02,1.982518937438726425e-03,6.737192627042531967e-03
2.066000000000000000e+03,-6.421216577291488647e-02,1.945510157383978367e-03,5.138724576681852341e-03
2.066100097656250000e+03,-6.385659426450729370e-02,1.911458559334278107e-03,-2.303492219652980566e-04
2.066199951171875000e+03,-6.706455349922180176e-02,1.877618837170302868e-03,-3.790292656049132347e-03
2.066300048828125000e+03,-7.652184367179870605e-02,1.842208905145525932e-03,-1.010726578533649445e-02
2.066399902343750000e+03,-8.639904111623764038e-02,1.802105805836617947e-03,-1.073523238301277161e-02
2.066500000000000000e+03,-8.200625330209732056e-02,1.757104182615876198e-03,3.292707260698080063e-03
2.066600097656250000e+03,-8.152695000171661377e-02,1.714343903586268425e-03,-5.162972374819219112e-04
2.066699951171875000e+03,-8.448051661252975464e-02,1.671866048127412796e-03,-3.941848874092102051e-03
2.066800048828125000e+03,-7.710869610309600830e-02,1.627953955903649330e-03,6.306928582489490509e-03
2.066899902343750000e+03,-7.811780273914337158e-02,1.587771694175899029e-03,-1.902007265016436577e-03
2.067000000000000000e+03,-8.586074411869049072e-02,1.547125051729381084e-03,-8.663178421556949615e-03
2.067100097656250000e+03,-8.727701008319854736e-02,1.502647530287504196e-03,-2.528222743421792984e-03
2.067199951171875000e+03,-7.833941280841827393e-02,1.457506325095891953e-03,7.785178255289793015e-03
2.067300048828125000e+03,-8.711089938879013062e-02,1.416879124008119106e-03,-9.709899313747882843e-03
2.067399902343750000e+03,-8.396878093481063843e-02,1.371906837448477745e-03,1.985374139621853828e-03
2.067500000000000000e+03,-8.341240882873535156e-02,1.328550511971116066e-03,-5.258147721178829670e-04
2.067600097656250000e+03,-8.955729007720947266e-02,1.285515725612640381e-03,-7.217676378786563873e-03
2.067699951171875000e+03,-9.110705554485321045e-02,1.239451579749584198e-03,-2.782983239740133286e-03
2.067800048828125000e+03,-1.047385856509208679e-01,1.192658557556569576e-03,-1.491029374301433563e-02
2.067899902343750000e+03,-1.020272523164749146e-01,1.139096566475927830e-03,1.040138187818229198e-03
2.068000000000000000e+03,-1.133788079023361206e-01,1.086943899281322956e-03,-1.294699404388666153e-02
2.068100097656250000e+03,-1.012510806322097778e-01,1.029167557135224342e-03,1.017403230071067810e-02
2.068199951171875000e+03,-1.005400344729423523e-01,9.775127982720732689e-04,-8.725270163267850876e-04
2.068300048828125000e+03,-1.043967828154563904e-01,9.262652602046728134e-04,-5.424700677394866943e-03
2.068399902343750000e+03,-9.169925004243850708e-02,8.731405832804739475e-04,1.101003214716911316e-02
2.068500000000000000e+03,-1.001570224761962891e-01,8.264178177341818810e-04,-9.788977913558483124e-03
2.068600097656250000e+03,-1.056782528758049011e-01,7.755128899589180946e-04,-7.093142718076705933e-03
2.068699951171875000e+03,-1.212905198335647583e-01,7.218982791528105736e-04,-1.735375821590423584e-02
2.068800048828125000e+03,-1.066100597381591797e-01,6.605311064049601555e-04,1.242306735366582870e-02
2.068899902343750000e+03,-8.706092834472656250e-02,6.065655616112053394e-04,1.776756346225738525e-02
2.069000000000000000e+03,-1.017015427350997925e-01,5.624285549856722355e-04,-1.587710715830326080e-02
2.069100097656250000e+03,-1.077971458435058594e-01,5.110153579153120518e-04,-7.739096879959106445e-03
2.069199951171875000e+03,-1.053015664219856262e-01,4.566057759802788496e-04,6.623098161071538925e-04
2.069300048828125000e+03,-1.084319800138473511e-01,4.034983867313712835e-04,-4.892304074019193649e-03
2.069399902343750000e+03,-1.068652272224426270e-01,3.488789079710841179e-04,-2.970802306663244963e-04
2.069500000000000000e+03,-1.061602607369422913e-01,2.950974158011376858e-04,-1.115632010623812675e-03
2.069600097656250000e+03,-1.004896014928817749e-01,2.417221840005367994e-04,3.866376355290412903e-03
2.069699951171875000e+03,-1.079660654067993164e-01,1.912356674438342452e-04,-9.116519242525100708e-03
2.069800048828125000e+03,-1.042678281664848328e-01,1.370614045299589634e-04,1.827729865908622742e-03
2.069899902343750000e+03,-1.130938157439231873e-01,8.479043026454746723e-05,-1.058851461857557297e-02
2.070000000000000000e+03,-1.149564310908317566e-01,2.815873267536517233e-05,-3.907227423042058945e-03
2.070100097656250000e+03,-1.293212473392486572e-01,-2.934764233941677958e-05,-1.647626981139183044e-02
2.070199951171875000e+03,-1.305372864007949829e-01,-9.397891699336469173e-05,-3.837881144136190414e-03
2.070300048828125000e+03,-1.332970410585403442e-01,-1.591535838088020682e-04,-5.433465819805860519e-03
2.070399902343750000e+03,-1.215605661273002625e-01,-2.256429579574614763e-04,8.951580151915550232e-03
2.070500000000000000e+03,-1.197611764073371887e-01,-2.861976099666208029e-04,-5.621904274448752403e-04
2.070600097656250000e+03,-1.162938252091407776e-01,-3.457920101936906576e-04,1.162167754955589771e-03
2.070699951171875000e+03,-1.143134534358978271e-01,-4.035931196995079517e-04,-2.129986387444660068e-04
2.070800048828125000e+03,-1.323785483837127686e-01,-4.603462584782391787e-04,-2.019849978387355804e-02
2.070899902343750000e+03,-1.485433131456375122e-01,-5.260751931928098202e-04,-1.894469559192657471e-02
2.071000000000000000e+03,-1.481266319751739502e-01,-5.998207489028573036e-04,-3.023241413757205009e-03
2.071100097656250000e+03,-1.420544981956481934e-01,-6.732842302881181240e-04,2.642652019858360291e-03
2.071199951171875000e+03,-1.410995274782180786e-01,-7.436382002197206020e-04,-2.228126861155033112e-03
2.071300048828125000e+03,-1.461454778909683228e-01,-8.134443196468055248e-04,-8.197182789444923401e-03
2.071399902343750000e+03,-1.450584232807159424e-01,-8.857036009430885315e-04,-2.279810374602675438e-03
2.071500000000000000e+03,-1.448329240083694458e-01,-9.573471033945679665e-04,-3.103005932644009590e-03
2.071600097656250000e+03,-1.341163963079452515e-01,-1.028806203976273537e-03,7.390273734927177429e-03
2.071699951171875000e+03,-1.243538707494735718e-01,-1.094835577532649040e-03,6.859169807285070419e-03
2.071800048828125000e+03,-1.270567625761032104e-01,-1.155917649157345295e-03,-5.250151269137859344e-03
2.071899902343750000e+03,-1.248793378472328186e-01,-1.218290068209171295e-03,-4.736230475828051567e-04
2.072000000000000000e+03,-1.196806505322456360e-01,-1.279511488974094391e-03,2.620256505906581879e-03
2.072100097656250000e+03,-1.132503747940063477e-01,-1.338072353973984718e-03,4.028530325740575790e-03
2.072199951171875000e+03,-9.538044780492782593e-02,-1.393359503708779812e-03,1.567792147397994995e-02
2.072300048828125000e+03,-9.398923814296722412e-02,-1.439656363800168037e-03,-2.670318644959479570e-04
2.072399902343750000e+03,-8.127704262733459473e-02,-1.485211309045553207e-03,1.108768675476312637e-02
2.072500000000000000e+03,-9.098033607006072998e-02,-1.524364575743675232e-03,-1.100551430135965347e-02
2.072600097656250000e+03,-9.547806531190872192e-02,-1.568330335430800915e-03,-6.049504969269037247e-03
2.072699951171875000e+03,-1.140618249773979187e-01,-1.614501001313328743e-03,-2.026220969855785370e-02
2.072800048828125000e+03,-1.103801876306533813e-01,-1.669917372055351734e-03,1.435419893823564053e-03
2.072899902343750000e+03,-1.021045595407485962e-01,-1.723437570035457611e-03,6.142951548099517822e-03
2.073000000000000000e+03,-1.244630962610244751e-01,-1.772766467183828354e-03,-2.424251101911067963e-02
2.073100097656250000e+03,-1.200578957796096802e-01,-1.833225251175463200e-03,1.786241307854652405e-03
2.073199951171875000e+03,-1.118557304143905640e-01,-1.891420921310782433e-03,5.732042714953422546e-03
2.073300048828125000e+03,-1.044620797038078308e-01,-1.945457421243190765e-03,5.191551521420478821e-03
2.073399902343750000e+03,-1.138303726911544800e-01,-1.995743019506335258e-03,-1.134493481367826462e-02
2.073500000000000000e+03,-1.042191684246063232e-01,-2.050662413239479065e-03,7.334460038691759109e-03
2.073600097656250000e+03,-1.021510660648345947e-01,-2.100721234455704689e-03,8.827021520119160414e-05
2.073699951171875000e+03,-9.462091326713562012e-02,-2.149695996195077896e-03,5.607075057923793793e-03
2.073800048828125000e+03,-9.410203993320465088e-02,-2.194856759160757065e-03,-1.193992793560028076e-03
2.073899902343750000e+03,-8.878408372402191162e-02,-2.239712979644536972e-03,3.614837769418954849e-03
2.074000000000000000e+03,-7.669539749622344971e-02,-2.281865337863564491e-03,1.052313484251499176e-02
2.074100097656250000e+03,-7.735651731491088867e-02,-2.317931270226836205e-03,-1.935523119755089283e-03
2.074199951171875000e+03,-7.336807250976562500e-02,-2.354291500523686409e-03,2.695254981517791748e-03
2.074300048828125000e+03,-6.030476093292236328e-02,-2.388621214777231216e-03,1.185634732246398926e-02
2.074399902343750000e+03,-6.062452495098114014e-02,-2.416384872049093246e-03,-1.263932324945926666e-03
2.074500000000000000e+03,-7.034801691770553589e-02,-2.444280777126550674e-03,-1.067644543945789337e-02
2.074600097656250000e+03,-6.278389692306518555e-02,-2.477010479196906090e-03,6.413508206605911255e-03
2.074699951171875000e+03,-4.817119240760803223e-02,-2.505925484001636505e-03,1.361244451254606247e-02
2.074800048828125000e+03,-3.519844263792037964e-02,-2.527505159378051758e-03,1.222647354006767273e-02
2.074899902343750000e+03,-2.785228192806243896e-02,-2.542576985433697701e-03,6.782969459891319275e-03
2.075000000000000000e+03,-4.961378127336502075e-02,-2.553960541263222694e-03,-2.223863080143928528e-02
2.075100097656250000e+03,-5.487168207764625549e-02,-2.576213562861084938e-03,-6.032038945704698563e-03
2.075199951171875000e+03,-5.955304205417633057e-02,-2.601073123514652252e-03,-5.546007305383682251e-03
2.075300048828125000e+03,-5.817599967122077942e-02,-2.628248650580644608e-03,4.256589454598724842e-04
2.075399902343750000e+03,-4.123095050454139709e-02,-2.654708456248044968e-03,1.601628586649894714e-02
2.075500000000000000e+03,-5.082473531365394592e-02,-2.672669244930148125e-03,-1.025091763585805893e-02
2.075600097656250000e+03,-2.874758839607238770e-02,-2.695408882573246956e-03,2.127139642834663391e-02
2.075699951171875000e+03,-3.187223896384239197e-02,-2.707087201997637749e-03,-3.627081634476780891e-03
2.075800048828125000e+03,-3.860773146152496338e-02,-2.720316173508763313e-03,-7.275464478880167007e-03
2.075899902343750000e+03,-2.996208146214485168e-02,-2.736899768933653831e-03,8.018315769731998444e-03
2.076000000000000000e+03,-2.067290991544723511e-02,-2.749143866822123528e-03,8.768720552325248718e-03
2.076100097656250000e+03,-1.408293563872575760e-02,-2.756731119006872177e-03,6.165937986224889755e-03
2.076199951171875000e+03,-2.101543918251991272e-02,-2.761015901342034340e-03,-7.299695629626512527e-03
2.076300048828125000e+03,-1.582430303096771240e-02,-2.768762642517685890e-03,4.762656986713409424e-03
2.076399902343750000e+03,-2.524680644273757935e-02,-2.773906104266643524e-03,-9.805189445614814758e-03
2.076500000000000000e+03,-3.233798220753669739e-02,-2.783755538985133171e-03,-7.563338149338960648e-03
2.076600097656250000e+03,-3.268475085496902466e-02,-2.797140739858150482e-03,-9.000173886306583881e-04
2.076699951171875000e+03,-3.990480676293373108e-02,-2.810685895383358002e-03,-7.778857834637165070e-03
2.076800048828125000e+03,-2.926341071724891663e-02,-2.827827585861086845e-03,9.987247176468372345e-03
2.076899902343750000e+03,-3.422686830163002014e-02,-2.839631401002407074e-03,-5.484978668391704559e-03
2.077000000000000000e+03,-3.573618829250335693e-02,-2.853905316442251205e-03,-2.091431291773915291e-03
2.077100097656250000e+03,-4.348375275731086731e-02,-2.868919400498270988e-03,-8.350294083356857300e-03
2.077199951171875000e+03,-3.292905166745185852e-02,-2.887792419642210007e-03,9.843630716204643250e-03
2.077300048828125000e+03,-3.867763653397560120e-02,-2.901369240134954453e-03,-6.319435313344001770e-03
2.077399902343750000e+03,-2.719718031585216522e-02,-2.917806617915630341e-03,1.083406899124383926e-02
2.077500000000000000e+03,-1.655264012515544891e-02,-2.928487490862607956e-03,1.013709418475627899e-02
2.077600097656250000e+03,-2.037837356328964233e-02,-2.933835377916693687e-03,-4.230567254126071930e-03
2.077699951171875000e+03,-1.965719461441040039e-02,-2.941090613603591919e-03,2.814535400830209255e-04
2.077800048828125000e+03,-2.371746487915515900e-02,-2.947978209704160690e-03,-4.493997897952795029e-03
2.077899902343750000e+03,-1.806650683283805847e-02,-2.956888871267437935e-03,5.177173297852277756e-03
2.078000000000000000e+03,-1.949054002761840820e-02,-2.962965285405516624e-03,-1.844916841946542263e-03
2.078100097656250000e+03,-2.301673218607902527e-02,-2.969747642055153847e-03,-3.960569389164447784e-03
2.078199951171875000e+03,-2.210973389446735382e-02,-2.978286240249872208e-03,4.380940226837992668e-04
2.078300048828125000e+03,-3.665916249155998230e-02,-2.986362902447581291e-03,-1.501021627336740494e-02
2.078399902343750000e+03,-3.675075620412826538e-02,-3.001706209033727646e-03,-7.195596117526292801e-04
2.078500000000000000e+03,-2.995729260146617889e-02,-3.017079783603549004e-03,6.162760313600301743e-03
2.078600097656250000e+03,-2.809917926788330078e-02,-3.029041457921266556e-03,1.309698796831071377e-03
2.078699951171875000e+03,-1.854244992136955261e-02,-3.040062030777335167e-03,9.028206579387187958e-03
2.078800048828125000e+03,-2.168835699558258057e-02,-3.046293277293443680e-03,-3.579363925382494926e-03
2.078899902343750000e+03,-2.558209002017974854e-02,-3.054091241210699081e-03,-4.357214085757732391e-03
2.079000000000000000e+03,-3.567819669842720032e-02,-3.063828218728303909e-03,-1.059981901198625565e-02
2.079100097656250000e+03,-3.890445828437805176e-02,-3.078603418543934822e-03,-3.849234199151396751e-03
2.079199951171875000e+03,-1.958716847002506256e-02,-3.094977000728249550e-03,1.865009590983390808e-02
2.079300048828125000e+03,-1.652466505765914917e-02,-3.101675538346171379e-03,2.614033874124288559e-03
2.079399902343750000e+03,-2.165763452649116516e-02,-3.106836229562759399e-03,-5.554884206503629684e-03
2.079500000000000000e+03,-3.073349595069885254e-02,-3.114558290690183640e-03,-9.545100852847099304e-03
2.079600097656250000e+03,-4.533128440380096436e-02,-3.126810537651181221e-03,-1.516499370336532593e-02
2.079699951171875000e+03,-5.244467034935951233e-02,-3.146349452435970306e-03,-7.877805270254611969e-03
2.079800048828125000e+03,-4.436225071549415588e-02,-3.169425530359148979e-03,7.202342152595520020e-03
2.079899902343750000e+03,-4.765930399298667908e-02,-3.188437316566705704e-03,-4.051179159432649612e-03
2.080000000000000000e+03,-5.594285577535629272e-02,-3.209078451618552208e-03,-9.090015664696693420e-03
2.080100097656250000e+03,-6.304269284009933472e-02,-3.233840689063072205e-03,-8.046577684581279755e-03
2.080199951171875000e+03,-5.580021440982818604e-02,-3.262128215283155441e-03,6.161516066640615463e-03
2.080300048828125000e+03,-5.562162026762962341e-02,-3.286766121163964272e-03,-7.709292112849652767e-04
2.080399902343750000e+03,-6.062296405434608459e-02,-3.311290172860026360e-03,-5.950183607637882233e-03
2.080500000000000000e+03,-6.250617653131484985e-02,-3.338290378451347351e-03,-2.925629029050469398e-03
2.080600097656250000e+03,-4.049831256270408630e-02,-3.366205142810940742e-03,2.092684432864189148e-02
2.080699951171875000e+03,-2.820998616516590118e-02,-3.383088158443570137e-03,1.157036051154136658e-02
2.080800048828125000e+03,-1.371221989393234253e-02,-3.393810009583830833e-03,1.393260341137647629e-02
2.080899902343750000e+03,-2.990619465708732605e-02,-3.397272201254963875e-03,-1.662191748619079590e-02
2.081000000000000000e+03,-3.075383417308330536e-02,-3.408828051760792732e-03,-1.433482044376432896e-03
2.081100097656250000e+03,-3.627397119998931885e-02,-3.420796245336532593e-03,-6.117006298154592514e-03
2.081199951171875000e+03,-3.044826909899711609e-02,-3.435512538999319077e-03,5.159321241080760956e-03
2.081300048828125000e+03,-1.979809813201427460e-02,-3.447301220148801804e-03,1.005421113222837448e-02
2.081399902343750000e+03,-1.621569506824016571e-02,-3.453752957284450531e-03,3.096750937402248383e-03
2.081500000000000000e+03,-2.403818257153034210e-02,-3.458407009020447731e-03,-8.276977576315402985e-03
2.081600097656250000e+03,-2.978101186454296112e-02,-3.466967726126313210e-03,-6.270923186093568802e-03
2.081699951171875000e+03,-2.330239117145538330e-02,-3.478391328826546669e-03,5.887252278625965118e-03
2.081800048828125000e+03,-1.594854518771171570e-02,-3.486564150080084801e-03,6.831213831901550293e-03
2.081899902343750000e+03,-1.415584143251180649e-02,-3.491051960736513138e-03,1.337191672064363956e-03
2.082000000000000000e+03,-1.248332764953374863e-02,-3.494638716802000999e-03,1.231304719112813473e-03
2.082100097656250000e+03,-1.157938595861196518e-02,-3.497385652735829353e-03,4.755041154567152262e-04
2.082199951171875000e+03,-8.604642935097217560e-03,-3.499677870422601700e-03,2.552874153479933739e-03
2.082300048828125000e+03,-1.411611796356737614e-03,-3.500480437651276588e-03,6.792202126234769821e-03
2.082399902343750000e+03,4.923980683088302612e-03,-3.497685771435499191e-03,5.978276953101158142e-03
2.082500000000000000e+03,5.475414451211690903e-03,-3.491726005449891090e-03,2.237510780105367303e-04
2.082600097656250000e+03,5.335018038749694824e-03,-3.485496621578931808e-03,-4.653236246667802334e-04
2.082699951171875000e+03,4.831681493669748306e-03,-3.479343606159090996e-03,-8.281844784505665302e-04
2.082800048828125000e+03,-2.244969131425023079e-03,-3.473448334261775017e-03,-7.402866613119840622e-03
2.082899902343750000e+03,-9.409194812178611755e-03,-3.471097443252801895e-03,-7.523325737565755844e-03
2.083000000000000000e+03,-3.845237428322434425e-03,-3.472330980002880096e-03,5.160422530025243759e-03
2.083100097656250000e+03,-1.024008821696043015e-02,-3.470781259238719940e-03,-6.762868259102106094e-03
2.083199951171875000e+03,-2.109037479385733604e-03,-3.472430631518363953e-03,7.721654605120420456e-03
2.083300048828125000e+03,-2.237861044704914093e-03,-3.470012685284018517e-03,-4.870797274634242058e-04
2.083399902343750000e+03,5.896219983696937561e-03,-3.467661561444401741e-03,7.775363512337207794e-03
2.083500000000000000e+03,1.225985679775476456e-02,-3.461245680227875710e-03,6.042721681296825409e-03
2.083600097656250000e+03,2.055701427161693573e-02,-3.451654454693198204e-03,7.996735163033008575e-03
2.083699951171875000e+03,1.632369495928287506e-02,-3.437924198806285858e-03,-4.519202280789613724e-03
2.083800048828125000e+03,2.049257420003414154e-02,-3.426324343308806419e-03,3.879160853102803230e-03
2.083899902343750000e+03,2.777619846165180206e-02,-3.412651829421520233e-03,7.000220008194446564e-03
2.084000000000000000e+03,1.334027200937271118e-02,-3.395351115614175797e-03,-1.471717748790979385e-02
2.084100097656250000e+03,2.977523580193519592e-02,-3.385285614058375359e-03,1.614368148148059845e-02
2.084199951171875000e+03,5.155205726623535156e-02,-3.367012599483132362e-03,2.149671874940395355e-02
2.084300048828125000e+03,6.088311225175857544e-02,-3.337869653478264809e-03,8.986765518784523010e-03
2.084399902343750000e+03,6.892438232898712158e-02,-3.304090118035674095e-03,7.645256351679563522e-03
2.084500000000000000e+03,7.496169209480285645e-02,-3.266323823481798172e-03,5.585454404354095459e-03
2.084600097656250000e+03,7.239305973052978516e-02,-3.225576598197221756e-03,-3.068358171731233597e-03
2.084699951171875000e+03,7.182082533836364746e-02,-3.186154412105679512e-03,-1.045166398398578167e-03
2.084800048828125000e+03,8.143404871225357056e-02,-3.147057956084609032e-03,9.149148128926753998e-03
2.084899902343750000e+03,7.275114208459854126e-02,-3.103193826973438263e-03,-9.232749231159687042e-03
2.085000000000000000e+03,6.315208971500396729e-02,-3.063715063035488129e-03,-1.006284449249505997e-02
2.085100097656250000e+03,5.976687744259834290e-02,-3.029075218364596367e-03,-3.769395640119910240e-03
2.085199951171875000e+03,6.635043770074844360e-02,-2.996162744238972664e-03,6.225764285773038864e-03
2.085300048828125000e+03,5.853635072708129883e-02,-2.959991339594125748e-03,-8.214991539716720581e-03
2.085399902343750000e+03,5.674090981483459473e-02,-2.927763154730200768e-03,-2.138484502211213112e-03
2.085500000000000000e+03,5.605775117874145508e-02,-2.896464895457029343e-03,-1.012013643048703671e-03
2.085600097656250000e+03,4.678001627326011658e-02,-2.865539630874991417e-03,-9.599434211850166321e-03
2.085699951171875000e+03,2.390654198825359344e-02,-2.839284017682075500e-03,-2.314567007124423981e-02
2.085800048828125000e+03,1.439122855663299561e-02,-2.824491355568170547e-03,-9.738353081047534943e-03
2.085899902343750000e+03,1.709815673530101776e-02,-2.814471255987882614e-03,2.474986715242266655e-03
2.086000000000000000e+03,2.193627133965492249e-02,-2.803107723593711853e-03,4.611962009221315384e-03
2.086100097656250000e+03,2.684631012380123138e-02,-2.789336489513516426e-03,4.689938854426145554e-03
2.086199951171875000e+03,3.284766525030136108e-02,-2.773124026134610176e-03,5.782911553978919983e-03
2.086300048828125000e+03,2.712798304855823517e-02,-2.753927139565348625e-03,-5.942503921687602997e-03
2.086399902343750000e+03,1.936829276382923126e-02,-2.737609203904867172e-03,-7.974718697369098663e-03
2.086500000000000000e+03,2.314198762178421021e-02,-2.725187456235289574e-03,3.558112541213631630e-03
2.086600097656250000e+03,2.134495228528976440e-02,-2.710891189053654671e-03,-2.008837647736072540e-03
2.086699951171875000e+03,3.016148693859577179e-02,-2.697507850825786591e-03,8.605303242802619934e-03
2.086800048828125000e+03,3.399123251438140869e-02,-2.679729601368308067e-03,3.618027316406369209e-03
2.086899902343750000e+03,4.638602957129478455e-02,-2.660054247826337814e-03,1.217939145863056183e-02
2.087000000000000000e+03,4.221958294510841370e-02,-2.634201198816299438e-03,-4.416465293616056442e-03
2.087100097656250000e+03,5.257906019687652588e-02,-2.610457129776477814e-03,1.012751925736665726e-02
2.087199951171875000e+03,7.215558737516403198e-02,-2.581557258963584900e-03,1.930263079702854156e-02
2.087300048828125000e+03,7.307191938161849976e-02,-2.542897826060652733e-03,5.098467227071523666e-04
2.087399902343750000e+03,7.821931689977645874e-02,-2.503819065168499947e-03,4.736838862299919128e-03
2.087500000000000000e+03,6.984539330005645752e-02,-2.462205477058887482e-03,-8.827766403555870056e-03
2.087600097656250000e+03,7.870230823755264282e-02,-2.424820559099316597e-03,8.481765165925025940e-03
2.087699951171875000e+03,8.986409008502960205e-02,-2.383044688031077385e-03,1.071118656545877457e-02
2.087800048828125000e+03,8.573764562606811523e-02,-2.335729543119668961e-03,-4.690794739872217178e-03
2.087899902343750000e+03,9.181214869022369385e-02,-2.290525007992982864e-03,5.560798104852437973e-03
2.088000000000000000e+03,9.505064040422439575e-02,-2.242328366264700890e-03,2.660798141732811928e-03
2.088100097656250000e+03,9.936969727277755737e-02,-2.192560816183686256e-03,3.707314841449260712e-03
2.088199951171875000e+03,1.077342852950096130e-01,-2.140683354809880257e-03,7.703495677560567856e-03
2.088300048828125000e+03,1.134260520339012146e-01,-2.084675477817654610e-03,4.922713153064250946e-03
